order_id,order_date,region,category,sub_category,segment,channel,customer_tier,quantity,unit_price,revenue,cost,profit,returned
ORD-10140,2024-06-17,Northeast,Office Supplies,Pens,Consumer,Online,New,2,28.38,56.77,40.67,16.1,0
ORD-10372,2024-06-17,Midwest,Apparel,Kids,Corporate,Retail,New,2,118.56,237.12,127.13,109.99,0
ORD-10572,2024-06-17,West,Apparel,Women,Corporate,Retail,Returning,8,56.06,448.52,312.63,135.89,0
ORD-10767,2024-06-17,Midwest,Furniture,Desks,Consumer,Retail,New,4,576.68,2306.74,1425.88,880.86,0
ORD-11229,2024-06-17,West,Furniture,Chairs,Corporate,Retail,New,3,541.59,1624.76,880.09,744.67,1
ORD-11240,2024-06-17,Northeast,Apparel,Women,Consumer,Partner,New,7,24.66,172.64,78.36,94.28,0
ORD-11502,2024-06-17,West,Electronics,Phones,Corporate,Retail,Loyal,5,650.02,3250.08,1650.47,1599.61,0
ORD-11757,2024-06-17,Northeast,Electronics,Accessories,Consumer,Online,Loyal,3,423.63,1270.89,785.61,485.28,0
ORD-12214,2024-06-17,Midwest,Furniture,Chairs,Corporate,Retail,Returning,4,84.92,339.69,186.5,153.19,0
ORD-10586,2024-06-18,Midwest,Office Supplies,Paper,Consumer,Partner,Returning,4,11.23,44.92,27.24,17.68,0
ORD-10601,2024-06-18,West,Electronics,Phones,Home Office,Online,Loyal,3,101.06,303.17,204.77,98.4,0
ORD-10636,2024-06-18,Midwest,Electronics,Phones,Home Office,Partner,Loyal,2,425.3,850.6,465.67,384.93,0
ORD-10923,2024-06-18,Midwest,Furniture,Desks,Consumer,Retail,New,3,391.97,1175.91,769.18,406.73,0
ORD-11742,2024-06-18,Northeast,Furniture,Storage,Consumer,Retail,Returning,8,328.13,2625.02,1190.73,1434.29,0
ORD-11799,2024-06-18,Northeast,Office Supplies,Pens,Corporate,Retail,New,2,26.94,53.87,38.51,15.36,0
ORD-12131,2024-06-18,South,Furniture,Desks,Corporate,Online,New,3,171.34,514.03,257.56,256.47,0
ORD-10107,2024-06-19,South,Furniture,Chairs,Consumer,Retail,New,8,313.19,2505.54,1665.72,839.82,0
ORD-10127,2024-06-19,West,Apparel,Kids,Consumer,Partner,New,6,46.42,278.52,153.44,125.08,0
ORD-10945,2024-06-19,Northeast,Electronics,Phones,Corporate,Online,Returning,8,391.61,3132.91,1725.26,1407.65,0
ORD-11761,2024-06-19,Midwest,Office Supplies,Pens,Home Office,Online,New,1,35.58,35.58,17.52,18.06,0
ORD-12455,2024-06-19,Midwest,Apparel,Kids,Consumer,Retail,Returning,4,101.22,404.88,300.69,104.19,0
ORD-10318,2024-06-20,South,Office Supplies,Binders,Corporate,Partner,Returning,1,28.14,28.14,17.53,10.61,0
ORD-10346,2024-06-20,West,Office Supplies,Binders,Home Office,Online,Loyal,1,5.0,5.0,2.73,2.27,0
ORD-10519,2024-06-20,Midwest,Apparel,Kids,Consumer,Retail,New,5,17.93,89.64,61.76,27.88,0
ORD-10686,2024-06-20,West,Electronics,Phones,Consumer,Online,Returning,7,392.88,2750.17,1471.27,1278.9,0
ORD-10778,2024-06-20,Northeast,Office Supplies,Binders,Corporate,Online,Loyal,7,22.29,156.02,96.33,59.69,0
ORD-11275,2024-06-20,West,Apparel,Women,Consumer,Retail,New,3,32.59,97.76,45.35,52.41,0
ORD-11285,2024-06-20,South,Electronics,Laptops,Consumer,Online,Loyal,1,362.44,362.44,212.78,149.66,0
ORD-11416,2024-06-20,South,Office Supplies,Binders,Consumer,Online,New,4,8.01,32.03,14.49,17.54,0
ORD-11796,2024-06-20,South,Electronics,Accessories,Corporate,Retail,Returning,3,829.79,2489.37,1720.52,768.85,0
ORD-10320,2024-06-21,West,Apparel,Kids,Corporate,Online,New,4,78.57,314.26,178.7,135.56,0
ORD-11468,2024-06-21,Northeast,Furniture,Storage,Consumer,Partner,Returning,8,51.9,415.24,281.59,133.65,0
ORD-11912,2024-06-21,Midwest,Apparel,Kids,Home Office,Retail,Loyal,5,57.52,287.58,211.32,76.26,0
ORD-12011,2024-06-21,West,Electronics,Laptops,Consumer,Retail,Loyal,3,258.36,775.07,412.82,362.25,0
ORD-12389,2024-06-21,Midwest,Electronics,Phones,Corporate,Retail,Returning,6,321.2,1927.19,930.68,996.51,0
ORD-10490,2024-06-22,Northeast,Apparel,Men,Consumer,Retail,New,2,117.2,234.41,125.25,109.16,0
ORD-11059,2024-06-22,Northeast,Apparel,Kids,Home Office,Partner,New,2,29.26,58.51,35.01,23.5,0
ORD-11280,2024-06-22,Midwest,Furniture,Desks,Consumer,Partner,Returning,3,370.04,1110.11,591.5,518.61,0
ORD-11801,2024-06-22,Midwest,Electronics,Laptops,Home Office,Retail,Loyal,3,641.95,1925.86,998.71,927.15,0
ORD-10411,2024-06-23,South,Electronics,Laptops,Corporate,Online,New,7,621.8,4352.61,2858.15,1494.46,0
ORD-10512,2024-06-23,South,Office Supplies,Paper,Home Office,Partner,Loyal,2,19.2,38.4,26.98,11.42,0
ORD-10531,2024-06-23,West,Apparel,Men,Consumer,Retail,Returning,2,30.12,60.25,31.73,28.52,0
ORD-10673,2024-06-23,South,Apparel,Men,Consumer,Retail,Loyal,1,36.93,36.93,23.38,13.55,0
ORD-10711,2024-06-23,South,Furniture,Storage,Corporate,Online,Returning,3,108.11,324.34,183.47,140.87,0
ORD-10948,2024-06-23,West,Electronics,Phones,Corporate,Online,Returning,2,126.06,252.11,127.49,124.62,0
ORD-11060,2024-06-23,Northeast,Electronics,Accessories,Corporate,Retail,New,7,320.63,2244.41,1659.12,585.29,0
ORD-11949,2024-06-23,West,Office Supplies,Paper,Consumer,Retail,Loyal,6,14.06,84.35,59.01,25.34,0
ORD-11958,2024-06-23,Northeast,Furniture,Chairs,Home Office,Retail,Loyal,1,249.16,249.16,151.69,97.47,1
ORD-12440,2024-06-23,West,Electronics,Phones,Corporate,Partner,Returning,1,510.9,510.9,238.92,271.98,0
ORD-10315,2024-06-24,West,Office Supplies,Paper,Consumer,Online,Loyal,6,9.66,57.94,36.08,21.86,0
ORD-10912,2024-06-24,South,Furniture,Chairs,Consumer,Retail,Loyal,8,193.28,1546.22,996.02,550.2,0
ORD-11033,2024-06-24,South,Office Supplies,Binders,Corporate,Retail,Loyal,6,8.76,52.54,34.94,17.6,0
ORD-11187,2024-06-24,Northeast,Electronics,Laptops,Consumer,Online,Returning,4,124.18,496.74,344.69,152.05,0
ORD-11292,2024-06-24,Midwest,Office Supplies,Binders,Consumer,Retail,Returning,1,39.49,39.49,25.09,14.4,0
ORD-11974,2024-06-24,West,Office Supplies,Pens,Consumer,Online,Loyal,7,36.45,255.14,179.98,75.16,0
ORD-12028,2024-06-24,Midwest,Office Supplies,Paper,Corporate,Online,Loyal,1,16.33,16.33,11.64,4.69,0
ORD-10122,2024-06-25,South,Apparel,Men,Consumer,Online,New,2,45.47,90.94,51.4,39.54,0
ORD-10250,2024-06-25,Northeast,Office Supplies,Paper,Consumer,Retail,New,1,29.93,29.93,16.5,13.43,0
ORD-10466,2024-06-25,South,Office Supplies,Binders,Consumer,Online,New,5,5.42,27.12,14.95,12.17,1
ORD-10518,2024-06-25,Midwest,Electronics,Laptops,Corporate,Online,New,8,651.93,5215.41,2655.63,2559.78,1
ORD-10596,2024-06-25,Midwest,Furniture,Desks,Home Office,Online,Returning,3,50.87,152.6,92.7,59.9,0
ORD-11558,2024-06-25,Midwest,Apparel,Kids,Corporate,Retail,Loyal,4,105.84,423.37,241.3,182.07,0
ORD-11680,2024-06-25,Midwest,Apparel,Men,Corporate,Online,Loyal,5,68.09,340.45,221.12,119.33,0
ORD-12283,2024-06-25,Northeast,Furniture,Desks,Consumer,Online,Loyal,8,465.92,3727.36,2623.47,1103.89,0
ORD-11844,2024-06-26,South,Furniture,Storage,Corporate,Partner,Loyal,1,284.81,284.81,164.22,120.59,0
ORD-12003,2024-06-26,Midwest,Apparel,Women,Consumer,Online,Returning,4,87.19,348.76,207.27,141.49,0
ORD-10781,2024-06-27,Midwest,Apparel,Kids,Home Office,Retail,Loyal,8,72.06,576.47,310.5,265.97,0
ORD-11017,2024-06-27,South,Furniture,Desks,Home Office,Online,New,4,404.75,1619.02,1139.42,479.6,0
ORD-11324,2024-06-27,South,Apparel,Women,Home Office,Retail,Returning,5,59.19,295.95,183.01,112.94,0
ORD-11767,2024-06-27,South,Office Supplies,Binders,Corporate,Retail,Loyal,4,39.92,159.68,88.57,71.11,0
ORD-12232,2024-06-27,South,Electronics,Laptops,Consumer,Partner,New,3,625.43,1876.28,1367.76,508.52,0
ORD-12363,2024-06-27,Midwest,Office Supplies,Pens,Consumer,Partner,New,2,25.75,51.51,37.68,13.83,0
ORD-12422,2024-06-27,Midwest,Electronics,Accessories,Home Office,Retail,Returning,3,496.55,1489.64,811.62,678.02,0
ORD-11328,2024-06-28,Midwest,Electronics,Phones,Consumer,Retail,Returning,4,889.71,3558.83,2264.23,1294.6,0
ORD-11496,2024-06-28,Midwest,Office Supplies,Paper,Corporate,Online,Returning,3,23.01,69.04,49.6,19.44,1
ORD-11515,2024-06-28,Midwest,Electronics,Phones,Consumer,Retail,Loyal,7,217.76,1524.34,873.99,650.35,0
ORD-11567,2024-06-28,West,Electronics,Phones,Consumer,Retail,Returning,1,200.22,200.22,126.0,74.22,0
ORD-11775,2024-06-28,West,Electronics,Accessories,Consumer,Online,Loyal,7,112.29,786.03,523.12,262.91,0
ORD-10069,2024-06-29,Midwest,Furniture,Storage,Corporate,Retail,Loyal,3,546.87,1640.62,955.25,685.37,0
ORD-10157,2024-06-29,West,Furniture,Chairs,Consumer,Partner,Loyal,1,511.49,511.49,237.61,273.88,1
ORD-10621,2024-06-29,Northeast,Furniture,Storage,Corporate,Online,New,3,507.95,1523.84,784.49,739.35,0
ORD-10675,2024-06-29,Midwest,Electronics,Phones,Corporate,Online,Loyal,5,705.78,3528.9,2616.69,912.21,0
ORD-10720,2024-06-29,South,Office Supplies,Pens,Home Office,Retail,Loyal,8,29.94,239.55,178.13,61.42,0
ORD-10750,2024-06-29,West,Furniture,Desks,Home Office,Online,New,1,461.11,461.11,286.08,175.03,0
ORD-11997,2024-06-29,South,Electronics,Accessories,Home Office,Partner,New,6,594.72,3568.34,2417.99,1150.35,0
ORD-12361,2024-06-29,South,Apparel,Men,Consumer,Retail,Returning,7,99.69,697.84,426.47,271.37,0
ORD-10403,2024-06-30,South,Apparel,Kids,Consumer,Online,New,7,85.55,598.84,407.9,190.94,0
ORD-11368,2024-06-30,Midwest,Furniture,Desks,Corporate,Retail,Returning,1,343.69,343.69,232.64,111.05,0
ORD-12051,2024-06-30,West,Apparel,Kids,Home Office,Online,New,5,98.63,493.15,302.26,190.89,0
ORD-12075,2024-06-30,West,Electronics,Accessories,Consumer,Retail,Returning,6,555.39,3332.32,1828.83,1503.49,0
ORD-12173,2024-06-30,West,Office Supplies,Binders,Consumer,Online,New,2,20.61,41.22,30.53,10.69,0
ORD-12473,2024-06-30,South,Apparel,Kids,Consumer,Retail,Loyal,6,27.88,167.28,106.13,61.15,0
ORD-10109,2024-07-01,South,Electronics,Accessories,Consumer,Retail,Returning,7,689.51,4826.59,2890.46,1936.13,0
ORD-10671,2024-07-01,Northeast,Furniture,Storage,Consumer,Partner,Returning,3,487.84,1463.51,675.0,788.51,0
ORD-11199,2024-07-01,West,Furniture,Storage,Home Office,Online,Loyal,3,64.13,192.39,105.06,87.33,0
ORD-11305,2024-07-01,Northeast,Furniture,Desks,Consumer,Partner,Returning,1,556.43,556.43,372.17,184.26,0
ORD-12332,2024-07-01,Northeast,Office Supplies,Pens,Consumer,Online,Returning,6,37.79,226.72,147.9,78.82,0
ORD-10182,2024-07-02,Midwest,Electronics,Laptops,Consumer,Online,Returning,8,415.49,3323.92,1662.55,1661.37,0
ORD-11130,2024-07-02,South,Furniture,Chairs,Home Office,Online,Returning,2,162.7,325.41,212.63,112.78,0
ORD-11245,2024-07-02,Midwest,Apparel,Kids,Consumer,Online,New,1,113.13,113.13,82.84,30.29,0
ORD-11481,2024-07-02,Northeast,Electronics,Laptops,Consumer,Online,Loyal,8,180.45,1443.62,879.84,563.78,0
ORD-11887,2024-07-02,South,Office Supplies,Binders,Consumer,Retail,Returning,6,12.52,75.09,45.11,29.98,0
ORD-11994,2024-07-02,West,Apparel,Kids,Consumer,Online,New,4,68.04,272.18,183.33,88.85,0
ORD-10277,2024-07-03,West,Office Supplies,Paper,Home Office,Retail,Loyal,1,11.89,11.89,8.63,3.26,0
ORD-10393,2024-07-03,South,Apparel,Men,Home Office,Retail,New,2,84.08,168.16,124.86,43.3,0
ORD-10504,2024-07-03,Northeast,Apparel,Women,Consumer,Online,New,1,65.52,65.52,32.34,33.18,0
ORD-10933,2024-07-03,South,Furniture,Chairs,Corporate,Online,Loyal,5,252.44,1262.21,622.52,639.69,0
ORD-11246,2024-07-03,South,Office Supplies,Pens,Home Office,Online,Returning,5,8.1,40.52,25.55,14.97,0
ORD-11283,2024-07-03,Northeast,Furniture,Storage,Corporate,Retail,Loyal,3,164.32,492.97,324.75,168.22,0
ORD-12258,2024-07-03,Midwest,Apparel,Kids,Corporate,Online,Returning,7,39.32,275.24,138.86,136.38,0
ORD-12306,2024-07-03,South,Furniture,Chairs,Corporate,Partner,Returning,4,323.04,1292.16,603.13,689.03,0
ORD-10321,2024-07-04,Midwest,Apparel,Women,Consumer,Online,Loyal,5,32.53,162.63,78.21,84.42,0
ORD-10420,2024-07-04,Midwest,Furniture,Desks,Consumer,Online,Loyal,8,137.87,1102.94,616.83,486.11,0
ORD-10680,2024-07-04,Midwest,Apparel,Women,Consumer,Partner,Loyal,7,22.27,155.91,89.11,66.8,0
ORD-10759,2024-07-04,South,Office Supplies,Pens,Corporate,Retail,Returning,2,33.93,67.86,39.57,28.29,1
ORD-10768,2024-07-04,Midwest,Apparel,Kids,Consumer,Online,Returning,3,85.78,257.34,167.21,90.13,0
ORD-10901,2024-07-04,South,Furniture,Chairs,Consumer,Online,Returning,5,346.04,1730.2,881.69,848.51,0
ORD-11163,2024-07-04,Midwest,Office Supplies,Binders,Consumer,Partner,Loyal,6,33.22,199.3,134.04,65.26,0
ORD-12040,2024-07-04,West,Office Supplies,Pens,Consumer,Online,Loyal,3,10.89,32.68,21.84,10.84,0
ORD-12328,2024-07-04,Midwest,Electronics,Laptops,Consumer,Retail,Returning,7,158.46,1109.22,825.3,283.92,0
ORD-11018,2024-07-05,Northeast,Electronics,Phones,Corporate,Online,Returning,1,285.32,285.32,140.52,144.8,0
ORD-11791,2024-07-05,Midwest,Apparel,Men,Corporate,Retail,Returning,6,117.56,705.38,486.33,219.05,0
ORD-12237,2024-07-05,Midwest,Apparel,Men,Consumer,Partner,Returning,5,101.92,509.6,288.99,220.61,1
ORD-12307,2024-07-05,Midwest,Office Supplies,Pens,Corporate,Online,Returning,6,19.1,114.6,55.8,58.8,0
ORD-10302,2024-07-06,West,Office Supplies,Pens,Corporate,Online,Loyal,8,20.9,167.19,104.21,62.98,0
ORD-10808,2024-07-06,West,Electronics,Accessories,Consumer,Retail,New,4,756.54,3026.16,1764.31,1261.85,0
ORD-11591,2024-07-06,Northeast,Office Supplies,Paper,Consumer,Online,New,8,38.19,305.53,211.64,93.89,0
ORD-11824,2024-07-06,Midwest,Office Supplies,Binders,Corporate,Retail,New,5,36.81,184.06,87.72,96.34,0
ORD-12142,2024-07-06,West,Furniture,Chairs,Home Office,Retail,Returning,3,90.87,272.6,128.16,144.44,0
ORD-12495,2024-07-06,West,Electronics,Accessories,Consumer,Retail,Returning,6,828.76,4972.55,3409.64,1562.91,0
ORD-10965,2024-07-07,West,Apparel,Men,Corporate,Retail,Returning,6,89.16,534.97,313.49,221.48,0
ORD-11021,2024-07-07,Midwest,Furniture,Chairs,Consumer,Online,Loyal,5,61.39,306.97,150.56,156.41,0
ORD-11357,2024-07-07,South,Furniture,Chairs,Consumer,Online,Loyal,7,133.4,933.79,616.62,317.17,0
ORD-10113,2024-07-08,Northeast,Office Supplies,Binders,Corporate,Retail,Returning,5,30.22,151.1,85.54,65.56,0
ORD-10685,2024-07-08,South,Office Supplies,Paper,Home Office,Retail,Loyal,8,18.18,145.47,89.14,56.33,0
ORD-11037,2024-07-08,Midwest,Electronics,Laptops,Consumer,Partner,Loyal,7,562.51,3937.55,2493.15,1444.4,0
ORD-11115,2024-07-08,Northeast,Apparel,Kids,Corporate,Online,Returning,2,16.66,33.31,24.94,8.37,0
ORD-11241,2024-07-08,Northeast,Office Supplies,Paper,Corporate,Partner,Loyal,5,14.99,74.93,52.11,22.82,0
ORD-11244,2024-07-08,South,Apparel,Men,Consumer,Online,Returning,7,114.04,798.3,391.02,407.28,0
ORD-11876,2024-07-08,Midwest,Apparel,Kids,Home Office,Retail,Loyal,2,109.98,219.97,118.47,101.5,0
ORD-10235,2024-07-09,South,Electronics,Laptops,Consumer,Retail,Loyal,2,877.45,1754.89,1197.2,557.69,0
ORD-10436,2024-07-09,Midwest,Office Supplies,Paper,Consumer,Online,New,3,39.01,117.03,76.99,40.04,0
ORD-10982,2024-07-09,South,Furniture,Desks,Consumer,Retail,Returning,6,131.2,787.19,513.81,273.38,0
ORD-11091,2024-07-09,Northeast,Electronics,Accessories,Corporate,Partner,Returning,2,731.65,1463.29,728.4,734.89,0
ORD-11491,2024-07-09,South,Electronics,Laptops,Corporate,Online,Returning,1,387.33,387.33,175.21,212.12,0
ORD-11500,2024-07-09,Northeast,Office Supplies,Paper,Consumer,Retail,Loyal,4,38.41,153.65,77.13,76.52,0
ORD-11916,2024-07-09,Northeast,Office Supplies,Pens,Corporate,Retail,Returning,6,33.82,202.9,121.84,81.06,0
ORD-10010,2024-07-10,Northeast,Furniture,Storage,Corporate,Online,New,6,507.42,3044.5,2171.96,872.54,0
ORD-10535,2024-07-10,West,Furniture,Chairs,Home Office,Retail,New,8,391.4,3131.21,1465.57,1665.64,0
ORD-10959,2024-07-10,West,Furniture,Desks,Consumer,Online,Returning,4,428.55,1714.22,1097.38,616.84,0
ORD-10986,2024-07-10,West,Apparel,Kids,Consumer,Online,Returning,2,87.86,175.73,118.79,56.94,0
ORD-10997,2024-07-10,Northeast,Office Supplies,Binders,Home Office,Retail,Returning,2,8.45,16.91,11.17,5.74,1
ORD-11001,2024-07-10,Midwest,Apparel,Women,Corporate,Online,Returning,7,77.89,545.25,292.41,252.84,0
ORD-11583,2024-07-10,West,Apparel,Kids,Consumer,Partner,Returning,1,19.36,19.36,11.01,8.35,0
ORD-11987,2024-07-10,West,Furniture,Storage,Consumer,Online,Returning,6,269.87,1619.21,887.32,731.89,0
ORD-12088,2024-07-10,Northeast,Office Supplies,Pens,Consumer,Online,Returning,7,3.88,27.15,20.01,7.14,0
ORD-12276,2024-07-10,Midwest,Furniture,Storage,Consumer,Retail,Loyal,4,383.94,1535.76,830.67,705.09,0
ORD-10554,2024-07-11,Midwest,Furniture,Desks,Corporate,Online,New,6,113.35,680.12,425.56,254.56,0
ORD-10738,2024-07-11,Midwest,Apparel,Kids,Corporate,Partner,Loyal,5,51.55,257.75,163.73,94.02,0
ORD-11025,2024-07-11,Northeast,Office Supplies,Binders,Consumer,Online,New,7,19.65,137.53,93.19,44.34,0
ORD-11291,2024-07-11,Midwest,Furniture,Desks,Consumer,Online,New,2,582.76,1165.52,757.17,408.35,0
ORD-12108,2024-07-11,South,Electronics,Accessories,Consumer,Retail,Loyal,8,326.97,2615.73,1659.98,955.75,0
ORD-10173,2024-07-12,West,Electronics,Laptops,Corporate,Retail,Loyal,7,525.79,3680.52,2249.06,1431.46,0
ORD-10309,2024-07-12,South,Apparel,Men,Home Office,Online,Returning,1,97.81,97.81,50.48,47.33,0
ORD-10625,2024-07-12,Northeast,Furniture,Desks,Corporate,Online,Returning,5,493.74,2468.69,1534.65,934.04,0
ORD-10627,2024-07-12,South,Office Supplies,Paper,Corporate,Online,Returning,8,32.54,260.35,138.7,121.65,0
ORD-10694,2024-07-12,Northeast,Office Supplies,Pens,Consumer,Partner,Returning,2,7.54,15.08,7.97,7.11,0
ORD-11203,2024-07-12,West,Office Supplies,Paper,Corporate,Partner,Returning,7,35.74,250.15,165.25,84.9,0
ORD-12016,2024-07-12,West,Furniture,Desks,Consumer,Retail,Loyal,5,74.9,374.48,190.76,183.72,0
ORD-12097,2024-07-12,West,Office Supplies,Paper,Consumer,Online,Loyal,2,4.23,8.46,5.63,2.83,0
ORD-12247,2024-07-12,Midwest,Electronics,Accessories,Consumer,Partner,Returning,8,144.8,1158.44,593.45,564.99,0
ORD-12448,2024-07-12,Northeast,Apparel,Women,Consumer,Partner,Returning,7,88.13,616.91,432.32,184.59,0
ORD-10456,2024-07-13,Midwest,Apparel,Men,Consumer,Retail,Returning,8,89.0,711.97,439.38,272.59,0
ORD-10608,2024-07-13,Northeast,Electronics,Laptops,Corporate,Online,Returning,7,342.11,2394.75,1451.04,943.71,0
ORD-12001,2024-07-13,South,Apparel,Women,Consumer,Retail,Loyal,2,51.86,103.73,65.59,38.14,0
ORD-10066,2024-07-14,Midwest,Furniture,Desks,Consumer,Retail,Returning,1,305.89,305.89,144.43,161.46,0
ORD-10330,2024-07-14,Midwest,Electronics,Phones,Consumer,Partner,New,1,243.33,243.33,124.71,118.62,0
ORD-10941,2024-07-14,West,Apparel,Women,Consumer,Online,Returning,6,108.87,653.21,484.09,169.12,0
ORD-11297,2024-07-14,Midwest,Electronics,Laptops,Home Office,Online,New,5,383.35,1916.75,1394.6,522.15,0
ORD-11311,2024-07-14,Northeast,Electronics,Phones,Consumer,Online,New,4,812.22,3248.87,2150.19,1098.68,0
ORD-12215,2024-07-14,South,Apparel,Men,Corporate,Online,Returning,5,76.2,380.99,246.55,134.44,0
ORD-10234,2024-07-15,West,Apparel,Kids,Consumer,Online,New,7,39.95,279.62,188.39,91.23,0
ORD-10740,2024-07-15,Northeast,Apparel,Men,Corporate,Online,Loyal,2,18.09,36.19,18.18,18.01,0
ORD-11443,2024-07-15,Midwest,Furniture,Chairs,Corporate,Online,Returning,8,389.78,3118.21,2088.94,1029.27,0
ORD-11470,2024-07-15,West,Office Supplies,Binders,Corporate,Retail,Returning,4,23.71,94.83,68.36,26.47,0
ORD-11647,2024-07-15,South,Apparel,Kids,Consumer,Retail,Returning,6,66.14,396.85,266.77,130.08,0
ORD-10735,2024-07-16,West,Electronics,Laptops,Corporate,Online,Returning,2,542.65,1085.3,779.21,306.09,0
ORD-11413,2024-07-16,West,Apparel,Men,Corporate,Online,Loyal,2,86.28,172.56,79.86,92.7,0
ORD-11533,2024-07-16,Midwest,Electronics,Laptops,Consumer,Retail,Returning,6,817.53,4905.17,2832.45,2072.72,0
ORD-11705,2024-07-16,West,Furniture,Desks,Home Office,Retail,Loyal,1,175.04,175.04,113.83,61.21,0
ORD-10074,2024-07-17,West,Apparel,Women,Corporate,Retail,Loyal,2,44.37,88.75,58.32,30.43,0
ORD-10281,2024-07-17,West,Apparel,Kids,Consumer,Online,Returning,1,76.49,76.49,50.5,25.99,0
ORD-10994,2024-07-17,Northeast,Furniture,Desks,Consumer,Online,Loyal,8,294.57,2356.53,1132.22,1224.31,0
ORD-11009,2024-07-17,Midwest,Office Supplies,Paper,Consumer,Online,Loyal,1,6.98,6.98,3.41,3.57,0
ORD-11125,2024-07-17,Northeast,Furniture,Chairs,Corporate,Retail,Returning,1,86.42,86.42,46.13,40.29,0
ORD-11269,2024-07-17,Northeast,Electronics,Phones,Consumer,Online,Loyal,1,608.18,608.18,424.07,184.11,0
ORD-11363,2024-07-17,West,Apparel,Women,Corporate,Retail,New,7,26.74,187.17,92.14,95.03,0
ORD-11497,2024-07-17,Northeast,Furniture,Desks,Consumer,Retail,Loyal,1,286.75,286.75,157.52,129.23,0
ORD-11613,2024-07-17,Midwest,Furniture,Storage,Home Office,Partner,Loyal,8,267.23,2137.87,1000.11,1137.76,0
ORD-12047,2024-07-17,West,Furniture,Desks,Home Office,Online,Loyal,2,58.7,117.39,86.41,30.98,0
ORD-12078,2024-07-17,Midwest,Electronics,Accessories,Consumer,Online,Returning,8,496.45,3971.57,2022.37,1949.2,0
ORD-12299,2024-07-17,South,Electronics,Accessories,Consumer,Retail,Returning,5,559.87,2799.33,1285.27,1514.06,0
ORD-10378,2024-07-18,Northeast,Furniture,Storage,Home Office,Retail,Loyal,6,199.32,1195.94,671.49,524.45,0
ORD-10402,2024-07-18,Midwest,Apparel,Women,Consumer,Online,Returning,8,115.37,922.93,442.28,480.65,0
ORD-10464,2024-07-18,West,Apparel,Men,Corporate,Retail,Returning,8,42.66,341.25,214.07,127.18,0
ORD-11145,2024-07-18,South,Apparel,Kids,Corporate,Retail,New,2,93.38,186.76,131.8,54.96,0
ORD-11148,2024-07-18,Midwest,Furniture,Storage,Consumer,Retail,Loyal,4,384.37,1537.46,1088.73,448.73,0
ORD-11826,2024-07-18,Midwest,Furniture,Storage,Consumer,Online,Loyal,2,523.54,1047.08,708.13,338.95,0
ORD-12036,2024-07-18,Northeast,Electronics,Phones,Corporate,Retail,Loyal,2,627.12,1254.24,592.18,662.06,0
ORD-12128,2024-07-18,South,Furniture,Desks,Consumer,Online,Returning,7,447.31,3131.14,2266.41,864.73,0
ORD-12260,2024-07-18,Northeast,Furniture,Desks,Consumer,Retail,Returning,4,188.83,755.32,496.09,259.23,0
ORD-12350,2024-07-18,Midwest,Electronics,Accessories,Consumer,Online,Loyal,2,876.17,1752.33,1226.93,525.4,0
ORD-10199,2024-07-19,West,Electronics,Laptops,Corporate,Retail,New,2,838.19,1676.39,1089.36,587.03,0
ORD-10568,2024-07-19,West,Electronics,Accessories,Consumer,Online,Returning,8,603.98,4831.86,2431.83,2400.03,0
ORD-10789,2024-07-19,South,Furniture,Storage,Corporate,Online,Loyal,5,161.47,807.33,477.47,329.86,0
ORD-10929,2024-07-19,South,Apparel,Men,Consumer,Online,Returning,6,22.29,133.71,70.03,63.68,0
ORD-11147,2024-07-19,Northeast,Furniture,Chairs,Consumer,Online,New,6,468.82,2812.94,1415.95,1396.99,0
ORD-12083,2024-07-19,Northeast,Electronics,Phones,Corporate,Online,Returning,2,864.37,1728.75,785.34,943.41,0
ORD-12371,2024-07-19,Northeast,Office Supplies,Pens,Consumer,Online,Loyal,2,31.08,62.17,30.15,32.02,0
ORD-10284,2024-07-20,Midwest,Electronics,Laptops,Corporate,Partner,Returning,7,822.61,5758.3,3656.9,2101.4,0
ORD-10706,2024-07-20,West,Office Supplies,Pens,Consumer,Retail,Loyal,6,11.29,67.73,33.3,34.43,0
ORD-11042,2024-07-20,Midwest,Office Supplies,Pens,Corporate,Retail,Returning,5,17.84,89.2,46.43,42.77,0
ORD-12273,2024-07-20,South,Office Supplies,Pens,Consumer,Retail,Returning,5,38.98,194.9,108.1,86.8,0
ORD-10925,2024-07-21,West,Electronics,Accessories,Consumer,Retail,New,2,174.53,349.06,191.36,157.7,0
ORD-11472,2024-07-21,Northeast,Furniture,Chairs,Consumer,Online,Loyal,7,515.8,3610.63,1646.36,1964.27,0
ORD-12055,2024-07-21,Midwest,Office Supplies,Paper,Corporate,Retail,Returning,2,38.41,76.82,35.31,41.51,1
ORD-10163,2024-07-22,Midwest,Electronics,Laptops,Corporate,Retail,Loyal,6,394.75,2368.52,1121.56,1246.96,0
ORD-10303,2024-07-22,Northeast,Furniture,Storage,Corporate,Online,Returning,3,329.59,988.77,627.09,361.68,0
ORD-10883,2024-07-22,West,Office Supplies,Paper,Consumer,Online,Returning,7,25.99,181.92,88.29,93.63,0
ORD-11589,2024-07-22,Midwest,Apparel,Men,Corporate,Retail,New,8,54.89,439.1,228.52,210.58,0
ORD-12190,2024-07-22,Midwest,Furniture,Chairs,Consumer,Retail,Returning,5,574.17,2870.83,1499.88,1370.95,0
